,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,Rand
110938,1Wt8OoQoQ2DsoPHs0TdOHn,Seven Lions;Vancouver Sleep Clinic,Beyond The Veil,Call On Me (feat. Vancouver Sleep Clinic),8,293122,FALSE,0.323,0.698,2,-5.498,1,0.0449,0.0801,0,0.122,0.105,145.987,4,trance,0.199651706
11424,3IYRbqSeqF793DY12sPvm5,Vicky Arlidge,"Sing and Learn, Vol. 2 - A Collection of Action Songs to Help Little Ones Learn and Develop",5 Little Monkeys Jumping on the Bed,52,99708,FALSE,0.639,0.408,0,-9.671,1,0.054,0.787,1.72E-06,0.303,0.812,62.607,4,british,0.803569979
89417,6KRPT8ZY9m2NaWSh8s8mrn,Tainy;Alvaro Diaz;Feid,Perreo Tenebroso Vol. 1,A Mi También,0,171832,FALSE,0.761,0.644,9,-4.496,1,0.0523,0.344,1.55E-06,0.274,0.696,83.986,4,reggaeton,0.081062837
96808,1WlWaCWJRjdEQ5j3LqZ723,Zeca Pagodinho,Mais Feliz,"Um É Ruim, O Outro É Pior",36,212015,FALSE,0.688,0.536,5,-12.154,1,0.0626,0.246,0,0.281,0.929,106.06,4,samba,0.77002377
64826,63kd4m3VFxcJjPVVtbVNAu,Louis Armstrong,"Hello, Dolly! (Remastered)","Hello, Dolly!",62,147000,FALSE,0,0.405,0,-9.935,1,0,0.842,0.00114,0.198,0,0,0,jazz,0.241123334
80321,4SmMVj2SnYXPA2M9LhtCnO,Arijit Singh;Jasleen Royal,"Mitra Re (From ""Runway 34"")","Mitra Re - From ""Runway 34""",63,221936,FALSE,0.394,0.566,7,-7.97,1,0.0278,0.364,1.58E-06,0.0925,0.211,82.188,4,pop-film,0.711221885
71176,1NaHqvYJ48wdyQZMkNnUUr,Pantera,Metal,Walk,0,315120,TRUE,0.428,0.704,6,-8.018,0,0.0808,0.000156,0.00223,0.0933,0.703,116.898,4,metal,0.659429738
95,15BFn2VmEtonsXfNL1lUmy,The Civil Wars,Chill Christmas Dinner,I Heard The Bells On Christmas Day,0,154440,FALSE,0.492,0.145,2,-14.504,0,0.0422,0.872,9.68E-06,0.107,0.218,90.078,4,acoustic,0.883623873
16283,67tcScipVkQSLBb3g3MddI,Robert Schumann;Pavel Nersessian,"Schumann, Poulenc & Others: Piano Works (Live in Japan, 2022)","Faschingsschwank aus Wien, Op. 26: III. Scherzino (Live in Japan, 2022)",0,131573,FALSE,0.506,0.0851,10,-21.881,1,0.0525,0.995,0.872,0.13,0.128,123.424,4,classical,0.124974546
60750,6KUI3A3jmZ0cGLDzOT41lX,Beenie Man;Janet Jackson,Tropical Storm,Feel It Boy,55,207133,FALSE,0.842,0.656,5,-3.189,0,0.107,0.16,0,0.0626,0.95,102.794,4,j-dance,0.717543093
97275,6oehpHKOFQHOhK5P6iafC8,US Agroboy;Fernando & Sorocaba,Fazendinha de Madeira (Ao Vivo),Fazendinha de Madeira - Ao Vivo,50,232224,FALSE,0.65,0.734,11,-6.286,1,0.0527,0.761,0,0.559,0.636,129.864,4,sertanejo,0.612072926
60773,37iEpH5gCZ37OljxGErqD0,Chronic Law,Program,Program,19,168071,FALSE,0.64,0.783,1,-5.432,0,0.281,0.634,0,0.353,0.561,100.106,4,j-dance,0.815810291
72172,2eZjO58Qe9og2xmyfw4qwJ,Bring Me The Horizon;Death Stranding: Timefall,Ludens,Ludens,58,280151,FALSE,0.295,0.679,1,-6.182,1,0.15,0.000551,5.44E-05,0.165,0.381,197.964,3,metalcore,0.734562634
70351,29WAoBFCndvO78qMdDwNUl,Jay Chou,跨時代,我落淚˙情緒零碎,49,256146,FALSE,0.557,0.668,11,-8.51,1,0.0267,0.177,1.79E-05,0.397,0.454,133.943,4,mandopop,0.975027231
103221,3Q9ASh0PbZYKLoTk98Cvwf,Pink Sweat$,20s Love Songs,At My Worst,1,170344,FALSE,0.813,0.415,0,-5.926,1,0.0349,0.777,0,0.131,0.667,91.921,4,soul,0.53513816
82527,7E78uoirmkgDzwRH6HGuUH,Bob Mould,Workbook,Sinners And Their Repentances,22,246240,FALSE,0.436,0.29,6,-14.841,1,0.0315,0.26,0,0.0805,0.304,128.048,4,power-pop,0.162298274
43607,5H1tp2k7Ck2KPBE8t4zOO1,Dallerium;MKDN,Still Love You,Still Love You,53,178793,FALSE,0.721,0.854,11,-6.74,1,0.0392,0.0187,0.369,0.252,0.104,124.019,4,groove,0.312144365
20425,42ydLwx4i5V49RXHOozJZq,Alessia Cara,Know-It-All (Deluxe),Scars To Your Beautiful,74,230226,FALSE,0.319,0.739,0,-5.74,1,0.272,0.0285,0,0.111,0.449,194.169,4,dance,0.614197348
55377,6Aq6LN9pt3TxjkfAJmet5A,Pritam;Tanishk Bagchi;Daler Mehndi,"Aila Re Aillaa (From ""Sooryavanshi"")","Aila Re Aillaa (From ""Sooryavanshi"")",53,156042,FALSE,0.757,0.956,10,-3.277,0,0.131,0.0221,0.00012,0.227,0.627,104.921,3,indian,0.241064584
53359,3hWfKBt3n7j1xqIy6LA5ve,Vicetone;Tony Igy,Astronomia,Astronomia,68,198095,FALSE,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.326,126.093,4,house,0.65420602
105618,5VktpwGshteKpO45NtZMAo,Talented Mr Tipsy,The Bottom Line,The Bottom Line,32,135000,FALSE,0.768,0.722,5,-6.038,1,0.229,0.107,0.257,0.311,0.58,79.973,4,study,0.492307064
51135,06fRsW6JDm7WPQWrmrMak2,Lil Baby,Bad Boy Club,In A Minute,0,200470,TRUE,0.643,0.605,4,-5.968,0,0.297,0.0336,0,0.112,0.145,84.216,4,hip-hop,0.708911938
112537,3u0wGaA5YB5YDMofMhKYBy,Contra;Anıl Piyancı,YERDEN YÜKSEK,YERDEN YÜKSEK 2,40,177590,FALSE,0.909,0.532,1,-7.823,1,0.16,0.0702,0,0.0898,0.275,99.009,4,turkish,0.701141196
112640,3KThRpXIa6uyM9AMBpfBjM,Müzeyyen Senar,Gelse O Şuh Meclise (Deluxe),Gündüzüm Seninle,39,187750,FALSE,0.397,0.237,5,-13.597,1,0.0387,0.974,0.102,0.145,0.233,124.733,4,turkish,0.595264383
86687,6N8AhWCi6BT4Cf6e1e5Ucv,Ultraje a Rigor,O mundo encantado do Ultraje a Rigor,Inútil - Ao vivo,38,200720,FALSE,0.132,0.958,9,-5.88,1,0.0913,0.00176,0.00507,0.913,0.515,175.049,4,punk,0.348760689
47631,5vQfFRhPgLCHnRt38BWZdc,Charlie Brown Jr.,A Arte De Charlie Brown Jr.,Tamo Ai Na Atividade,38,219426,FALSE,0.41,0.872,10,-3.403,0,0.0977,0.003,1.24E-06,0.0901,0.784,166.211,4,hard-rock,0.968455692
98702,09HBvmj0dUeQYHGbKJefR5,Alan Menken;Disney,The Little Mermaid Special Edition,Main Titles - The Little Mermaid,52,86186,FALSE,0.0912,0.195,7,-16.486,1,0.0366,0.811,0.786,0.27,0.158,86.253,4,show-tunes,0.443776889
30596,5iMObLrpUubKDBD5FvVZA2,Mabel,Weihnachtspop 2022,Loneliest Time Of Year,0,202693,FALSE,0.517,0.609,7,-5.702,1,0.0291,0.0631,0,0.106,0.239,92.093,4,edm,0.573388191
58839,1VDcL3ypkX1INT5E8jGLly,Static-X,Cannibal,Electric Pulse,21,160813,FALSE,0.563,0.997,4,-2.706,0,0.108,0.00011,4.28E-06,0.363,0.0857,138.09,4,industrial,0.183843218
21174,1wADwLSkYhrSmy4vdy6BRn,Omah Lay,Boy Alone,soso,63,183056,FALSE,0.711,0.725,3,-8.315,0,0.0941,0.424,0.129,0.11,0.53,105.016,4,dancehall,0.839349898
37794,26bdkzE7QpGy8qE6nveFUq,Quincy Jones;Charles May,Disco Boogie Mood,Ai No Corrida,1,386600,FALSE,0.797,0.765,4,-11.377,0,0.0397,0.0695,0.014,0.0959,0.889,122.411,4,funk,0.953111549
17491,6FwXHGxQrdsxvQV7Kfs2XN,Girl Pusher,Groceries EP 2,For the Love of Holy Ghost Power,18,158333,FALSE,0.445,0.646,5,-13.065,1,0.0674,0.0467,0.476,0.253,0.0958,95.267,5,club,0.431479082
87667,1MRE4GvAvlrvIJrOtcg1sK,O Rappa,Acústico MTV,Reza vela - Ao vivo acústico,42,389053,FALSE,0.574,0.78,1,-7.953,1,0.0665,0.336,0.0035,0.787,0.388,89.319,4,r-n-b,0.063849526
29200,5Ce9z7GqSknXccyppRxNLY,Ookay,Thief,Thief,57,239711,FALSE,0.57,0.797,6,-2.954,1,0.0608,0.00476,0.00833,0.11,0.212,149.925,4,dubstep,0.040638998
4523,0u29aq3WAdLlPtIyH7igv8,Bicep,Water,Waterfall,53,291944,FALSE,0.518,0.933,4,-5.41,0,0.0355,0.0524,0.985,0.131,0.372,129.997,4,ambient,0.913815787
33749,44nystFwzeMZ2DR3FTjQAE,Pee Wee Gaskins,Ad Astra Per Aspera,Detik Tak Bergerak,35,321515,FALSE,0.573,0.898,2,-4.797,1,0.0412,0.0131,0.000771,0.289,0.415,129.993,4,emo,0.910605011
73555,0QN5omDLKQj8Mdg3cajMuN,Worakls,Nocturne,Nocturne,44,548571,FALSE,0.466,0.504,11,-8.936,0,0.053,0.000255,0.897,0.0936,0.3,125.999,4,minimal-techno,0.138165859
7897,1C1QwIyNI2DMoGaMd134e3,Old Crow Medicine Show,Volunteer,Shout Mountain Music,22,151426,FALSE,0.504,0.916,9,-4.845,1,0.0569,0.499,1.99E-05,0.286,0.701,148.193,4,bluegrass,0.813901199
47401,4TIJ7zSBNejpoIPaWpWRKc,Billy Idol,Rebel Yell,Rebel Yell,74,288533,FALSE,0.53,0.864,4,-4.948,0,0.061,0.000753,0.000459,0.354,0.484,166.312,4,hard-rock,0.756945727
15844,2fQTPDsu5UNpj04tD6xIMZ,Raimu,The Spirit Within,Morning's Chant,58,207187,FALSE,0.645,0.371,6,-13.141,0,0.0586,0.782,0.882,0.633,0.131,128.002,4,chill,0.614148188
100870,783RuwtbSBY81dJbtfaMYU,Operation Ivy,Operation Ivy (2007 Remaster),Junkie's Runnin' Dry - 2007 Remaster,32,125573,FALSE,0.223,0.8,5,-4.333,1,0.0433,0.00235,0.000874,0.412,0.966,73.178,4,ska,0.117094752
64093,68oZTWrQDccWDf4y9UpBXk,Norah Jones,Slow Christmas Songs 2022,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,0,192420,FALSE,0.473,0.068,0,-20.033,1,0.0315,0.892,0.00216,0.105,0.262,93.777,3,jazz,0.564756505
72357,4NOO855YQh16AF5FhhO41L,SiM,THE BEAUTiFUL PEOPLE,EXiSTENCE,51,244426,FALSE,0.522,0.961,8,-2.963,1,0.0504,0.000109,2.53E-05,0.329,0.6,93.937,4,metalcore,0.386336381
72596,4TQKV9htVjvvFl6Anq0u9x,King 810,Memoirs Of A Murderer,boogeymen,27,281546,FALSE,0.575,0.963,4,-3.049,1,0.126,0.000162,0.000412,0.357,0.436,127.005,4,metalcore,0.402595452
82336,1gkhXnZAFfaHB78oV8pDXV,The New Pornographers,Electric Version,From Blown Speakers,26,169200,FALSE,0.449,0.861,0,-3.919,1,0.0362,0.177,3.75E-06,0.127,0.693,170.065,4,power-pop,0.067589355
92573,5JgQc2DNO8tNayPNs8z9Ek,Si Cranstoun,Old School,Vegas Baby,26,198946,FALSE,0.714,0.784,2,-5.201,1,0.0946,0.501,0,0.25,0.965,157.009,4,rockabilly,0.939281496
45810,2TVLyjrb4R9rsPhmn6sXqf,Joseph Sullinger,Every Breath You Take,Every Breath You Take,49,175648,FALSE,0.55,0.259,8,-15.294,1,0.0474,0.976,0.915,0.105,0.79,123.686,4,guitar,0.498635996
16739,1wUCk6Nh4c8XLAG0NdNIU5,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart - All Day Classics,"Overture and Three Contredanses, K.106: Overture in D, K.106",16,59760,FALSE,0.56,0.247,2,-13.534,1,0.0601,0.924,0.957,0.0918,0.69,147.246,4,classical,0.341306568
71654,2QQDH8gt4nyxFu2XX6bhG8,Fozzy,Judas,Judas,62,250792,FALSE,0.418,0.907,0,-3.675,1,0.0584,0.000101,0.000433,0.346,0.473,99.17,4,metal,0.099695762
57209,3odrUVQ9tvRpkC9II2oWzx,Ellie Goulding,"Still Falling For You (From ""Bridget Jones's Baby"" Original Motion Picture Soundtrack)","Still Falling For You - From ""Bridget Jones's Baby""",73,240867,FALSE,0.473,0.518,1,-8.1,1,0.0405,0.553,1.26E-06,0.111,0.18,96.129,4,indie,0.942426814
18252,5pcbv2BMRRLQqLaCDaZIJD,Keith Alberstadt,Walk It Off,New Home,24,91177,FALSE,0.535,0.726,4,-8.844,0,0.951,0.841,0,0.612,0.536,162.454,3,comedy,0.484075912
90127,6B7ohoEc96VRnmgzopDPG0,Angelica Maria,15 Éxitos,Yo Que No Vivo Sin Ti,42,182810,FALSE,0.386,0.469,2,-5.938,1,0.0271,0.525,0,0.274,0.189,96.136,3,rock-n-roll,0.540751065
84770,69ZC6imDJimCUdVq0Kqeue,UFO,Phenomenon (2007 Remaster),Space Child - 2007 Remaster,48,241533,FALSE,0.436,0.494,2,-7.012,1,0.0366,0.0164,0.0177,0.0726,0.624,127.618,3,psych-rock,0.687534058
106752,49DiBZ3GwhSChqKE6XOkzx,Tove Lo;Jax Jones,2 Die 4 (Jax Jones Midnight Snacks Remix),2 Die 4 (Jax Jones Midnight Snacks Remix),62,155989,FALSE,0.702,0.658,10,-7.299,0,0.0655,0.00463,0.0842,0.0611,0.502,125.014,4,swedish,0.898244564
18551,5PbNxOil4dlL1mBW6wUCto,Tommy Ryman,Bath Time with Tommy Ryman,Bath Time,22,100664,TRUE,0.584,0.897,0,-7.738,0,0.944,0.817,0,0.9,0.397,85.616,1,comedy,0.282875483
100427,31nuKr86hSeDz0ERpoN6Zh,Le Fly;Liedfett;Jaya The Cat;Chefboss;Kalle Krass;Flo Mega;257ers;Smith & Smart;Pensen Paletti;Captain Gips;Sondaschule;Triebwerk 3;Vollka Putt,Kopf aus Fuss an,St.Pauli Tanzmusik - Posse-Version,37,548426,FALSE,0.676,0.801,0,-6.105,1,0.0565,0.0202,0,0.312,0.7,80.007,4,ska,0.994628309
75196,7egBkyPzx7z0Y9UkQ1kJiM,Hayley Westenra,Positive Classical For Kids,Dark Waltz,29,259105,FALSE,0.148,0.2,3,-13.18,0,0.0388,0.149,4.88E-05,0.122,0.121,87.208,3,new-age,0.677877129
58371,3798RuPr6lWAfWZFBtBsQs,Psychostick,Do,Introvert Party Time,26,213733,TRUE,0.605,0.865,1,-6.71,1,0.262,0.00407,0.000261,0.958,0.785,125.411,4,industrial,0.96359595
111187,6rArtMqut4dxU8d3CK32Eu,Alex Cortiz,Kolibri - Jazz Selection,Voodoo Jazz,0,324998,FALSE,0.681,0.674,1,-10.224,0,0.0465,0.00151,0.932,0.131,0.131,114.506,4,trip-hop,0.344822203
37556,5e3YOg6fIkP0wD5TyxcHOH,Living Colour,Vivid (Expanded Edition),Cult of Personality,68,294826,FALSE,0.504,0.918,0,-3.463,1,0.0517,0.00164,2.12E-05,0.78,0.539,92.031,4,funk,0.024353291
35905,7puqAESopmIgOGQupanrV8,Japãozin,Arraiá pra Paredão,De Mala e Cuia,37,185058,FALSE,0.706,0.731,7,-4.575,0,0.0405,0.13,5.86E-06,0.0898,0.845,160.007,4,forro,0.974156955
45467,54TlQ4tnC8shv8cc5VSRqr,Project AER;v i v,How Are You? I'm Okay,Anxiety,6,165999,FALSE,0.7,0.205,7,-20.188,0,0.043,0.805,0.877,0.0698,0.134,118.016,4,guitar,0.077154013
88948,7qubRAWtXlhLkrHPRyLhjj,Maneva,Tudo Vira Reggae (Ao Vivo),"Na Rua, Na Chuva, Na Fazenda (Casinha De Sapê) - Ao Vivo",45,198240,FALSE,0.71,0.451,9,-8.217,1,0.133,0.137,9.85E-05,0.374,0.481,156.032,4,reggae,0.256383301
66792,0x2Rhr0l1Ssvm6cNDFI9VU,KD Da Kid,Litt Sister Anthem,Litt Sister Anthem,9,253055,FALSE,0.79,0.689,7,-4.153,1,0.316,0.0346,0,0.0799,0.508,175.146,4,kids,0.572775461
92405,1DndHckdH9m5rp6gYP086b,Dion,Runaround Sue,Runaround Sue,67,171600,FALSE,0.364,0.607,2,-9.791,1,0.125,0.451,0,0.251,0.598,79.987,4,rockabilly,0.576257674
56975,7fXYFuCTmNrYRGwEUUf5iz,david hugo,Die Right Here,Die Right Here,62,127620,FALSE,0.784,0.818,1,-4.137,1,0.0949,0.0733,0,0.0871,0.712,130.01,4,indie-pop,0.590589615
79808,6DRCugEZcKbSOK9OT5cNvM,Alvize Fantacone,Fiore,Fiore,55,175284,FALSE,0.606,0.0157,9,-28.185,1,0.0683,0.996,0.942,0.0898,0.0639,47.745,4,piano,0.035737886
75847,2Cad8GiMP2uyIPKj7NcYpI,Paul Cardall,Hymns Vol. 2,"Jesus, The Very Thought of Thee",20,155360,FALSE,0.246,0.00918,7,-26.404,1,0.0391,0.979,0.954,0.128,0.271,84.579,4,new-age,0.363977879
112913,59YZrBAIg1tDH8squLd7gY,Cem Adrian,Salvatore,Salvatore,37,197513,FALSE,0.811,0.521,10,-6.038,0,0.0374,0.246,1.04E-05,0.14,0.714,114.877,4,turkish,0.71148913
5080,38yqKz2oVyauelwQVHvL2I,Shiki-TMNS;Kodama Boy;Big Gay,Hentai Bitch,Hentai Bitch,61,171514,TRUE,0.714,0.471,1,-12.226,1,0.21,0.56,0,0.126,0.589,80.014,4,anime,0.61355035
13784,3dYcemHuhEuy4tGtkbdyeP,Romanthony,Glasgow Underground 97:07,Bring U Up - Album Version [2015 Remaster],6,388293,FALSE,0.867,0.585,11,-7.387,1,0.0982,0.000732,0.00712,0.0727,0.644,121.136,4,chicago-house,0.690732025
22084,6x1CqgKyPiObhtVjZvL8mQ,DeadSquad,Tyranation,Lahir Mata Satir,33,236276,FALSE,0.262,0.992,1,-3.979,1,0.265,0.000101,0.231,0.308,0.0492,94.527,3,death-metal,0.548288886
23532,6Oj89UHfmYp9yR4t0t1q8F,Jan Blomqvist,Disconnected,Our Broken Mind Embassy,49,266646,FALSE,0.607,0.674,9,-11.907,0,0.0397,0.000565,0.535,0.91,0.458,122.015,4,deep-house,0.067344603
26577,0tCgkxnS8ctFBIIyyfbHAs,Antti Paakkonen;Pasi Ruohonen,Leijonakuningas (Alkuperäinen Suomalainen Soundtrack),Viidakossa nukkuu Jellona,21,84720,FALSE,0.691,0.363,5,-14.357,1,0.138,0.776,0,0.107,0.926,138.044,4,disney,0.562594822
107611,4XTTwW06rMgud7yS1nySZf,Miike Snow,Miike Snow,Animal,54,263880,FALSE,0.763,0.721,1,-6.767,0,0.0986,0.0117,7.69E-06,0.0752,0.657,118.049,4,synth-pop,0.219607887
80601,7u5B4ptccyg8T7NPfByhE7,Shankar Mahadevan;Shreya Ghoshal,Chandni Chowk To China,Tere Naina,59,255721,FALSE,0.758,0.377,6,-10.224,0,0.0511,0.544,7.65E-05,0.0904,0.624,139.932,4,pop-film,0.842977861
23421,4OfqxEKFF4tFQ0ZK14MTBA,Odd Mob,LEFT TO RIGHT,LEFT TO RIGHT,51,146250,FALSE,0.856,0.959,8,-4.442,1,0.269,0.143,0.35,0.306,0.217,128.018,4,deep-house,0.340801953
95177,2bWj51yIwmhI2wa901Y1r2,Tito Nieves,Salsa Legends,El Amor Más Bonito,35,266600,FALSE,0.489,0.867,0,-4.995,1,0.039,0.479,8.43E-06,0.055,0.933,94.4,4,salsa,0.93828471
109222,7GYLsGlCPqSkLBNDC5mVyl,Thomas Gold;Jillian Edwards,Magic,Magic,48,170502,FALSE,0.629,0.882,8,-5.231,1,0.0449,0.0502,0.000584,0.0971,0.436,105.004,4,techno,0.723017151
7407,7qcrcJgbl5WCiLVpPNCPqd,Punch Brothers,Antifogmatic,Alex,23,299973,FALSE,0.673,0.122,0,-16.406,1,0.0344,0.837,0.000108,0.115,0.35,84.289,4,bluegrass,0.075001263
77455,5U1YywsTR6AKpsgHtd3qQF,Bom Gosto;Caju Pra Baixo,Controle do Negão,Controle do Negão,44,169793,FALSE,0.674,0.71,0,-7.503,1,0.0695,0.564,0,0.424,0.761,97.043,4,pagode,0.497351986
108212,7dsCiWTBKpyI8UYPxicyCu,Amelita Baltar;Aldo Saralegui,El Nuevo Rumbo,Fruta Amarga,22,209866,FALSE,0.558,0.39,11,-9.739,0,0.214,0.669,0,0.0839,0.351,114.267,4,tango,0.79485416
88272,39xU2D7t9LWs9EueUtC48K,Jhayco;Bad Bunny,Última Misión Reggaeton,CÓMO SE SIENTE - Remix,0,227520,TRUE,0.807,0.606,3,-8.871,0,0.0872,0.0946,0,0.119,0.304,92.988,4,reggae,0.13071238
67606,3QrXNWWtVgsqPLcwa9gNCW,Laura Pausini;Kylie Minogue,Human - Best Adult Pop Tunes,Limpio (Spanglish Version),5,207530,FALSE,0.686,0.741,9,-3.517,1,0.0355,0.173,0,0.16,0.565,98.011,4,latin,0.223791335
40436,2QmBVh6OiFFRgvWGxO1lMa,Gabi Sampaio;Weslei Santos,Na Terra Como no Céu (Here as in Heaven) (feat. Weslei Santos),Na Terra Como no Céu (Here as in Heaven) (feat. Weslei Santos),42,445035,FALSE,0.328,0.446,8,-8.299,1,0.0333,0.118,0,0.109,0.141,138.666,4,gospel,0.592076625
25970,2SVUxQIlGTSyzAgAWhXlDZ,Tony Esposito,Latin Classic,Kalimba De Luna,30,229533,FALSE,0.568,0.915,1,-10.533,0,0.032,0.00745,0.0111,0.0785,0.65,110.84,4,disco,0.148861218
64168,4Wo8bxRPZD4FVvHld8YEC2,Ella Fitzgerald,pov: you are an christmas elf,Hotta Chocolatta,1,187026,FALSE,0.85,0.532,1,-6.854,1,0.0576,0.768,0,0.358,0.866,120.905,4,jazz,0.772789842
55746,5wJF3t9wPEm7VoPeQLe0eK,Silent Ocean,Haare Haare LoFi,Haare Haare LoFi,45,96007,FALSE,0.46,0.65,8,-13.101,0,0.317,0.629,0.00852,0.25,0.368,79.904,4,indian,0.085475136
54960,6Ap1XzVdHAxBHVo1RVGz97,Gimmik,Who Is Num Num?,Hi-Num 4.1,8,316291,FALSE,0.714,0.882,10,-9.325,0,0.0657,0.102,0.863,0.165,0.479,122.912,4,idm,0.347885351
87486,7yaAq7FKFtjrndst1JTNoA,Sempre Livre,Avião De Combate,Eu Sou Free,44,227760,FALSE,0.587,0.441,2,-15.197,1,0.0376,0.45,0,0.355,0.815,144.821,4,r-n-b,0.758844066
44236,6tsojOQ5wHaIjKqIryLZK6,Foo Fighters,One By One (Expanded Edition),All My Life,74,263440,FALSE,0.577,0.604,5,-5.703,1,0.0495,0.000218,0.000579,0.477,0.637,167.719,4,grunge,0.274963006
3924,4sNwdacKyi2S26WrRtNama,MARINA,The Family Jewels,Oh No!,72,182586,FALSE,0.77,0.896,0,-3.971,1,0.039,0.0539,0,0.243,0.964,126.999,4,alternative,0.562250247
25238,6aKWvrAFe1NC7YEw8rTcwb,Randy Crawford,Gourmet Soul,Street Life (Edit),0,289333,FALSE,0.55,0.548,5,-11.171,0,0.0719,0.258,4.12E-05,0.36,0.819,111.612,4,disco,0.770106854
20365,3ZFTkvIE7kyPt6Nu3PEa7V,Shakira;Wyclef Jean,"Oral Fixation, Vol. 2 (Expanded Edition)",Hips Don't Lie (feat. Wyclef Jean),84,218093,FALSE,0.778,0.824,10,-5.892,0,0.0707,0.284,0,0.405,0.758,100.024,4,dance,0.46630234
28753,4c1gzL3WjUCmUVDud6Aste,Seven Lions;Tritonal;Kill The Noise;HALIENE,Horizon,Horizon,47,271058,FALSE,0.384,0.755,10,-5.381,0,0.101,0.019,0.000183,0.186,0.116,169.984,4,dub,0.900565372
46389,4F1mMdWFmzMu1lW2tsx3rc,The Prophet,The Hardcore Archive Part 3 (1997),Peptalkin' (Original Mix) - Extended Mix,0,294333,FALSE,0.749,0.921,6,-8.182,0,0.116,0.000218,0.212,0.121,0.414,99.075,4,happy,0.722138674
18606,7u9TVTUA8uMjoZzTFThl4u,Stephen Lynch,My Old Heart,My Old Heart,22,314480,TRUE,0.668,0.203,4,-10.825,1,0.0298,0.889,0.00025,0.104,0.217,138.812,4,comedy,0.167313301
7702,41bwKV2bvP1uYMRJ2nH5Nc,Mike Barnett;Bryan Sutton,Portraits in Fiddles,Hangman's Reel,22,326266,FALSE,0.456,0.764,9,-10.223,1,0.034,0.566,0.912,0.105,0.661,129.629,4,bluegrass,0.821672248
54414,3MSgpnyBaS25lKi8BZRA1z,Rival Consoles,Howl,Looming,31,383756,FALSE,0.456,0.658,4,-11.817,0,0.0452,0.347,0.847,0.119,0.0273,131.006,4,idm,0.404514277
83436,3o7TK4inMYzJC3ZMJCWsRC,Dimitri Vegas & Like Mike;Afro Bros;Sebastian Yatra;Camilo;Emilia;Dimitri Vegas;Like Mike,Boomshakalaka (Dimitri Vegas & Like Mike vs. Afro Bros Radio Mix),Boomshakalaka - Dimitri Vegas & Like Mike vs. Afro Bros Radio Mix,53,211519,FALSE,0.752,0.82,1,-2.976,1,0.0461,0.0134,0.000804,0.0692,0.822,95.987,4,progressive-house,0.605405005
58864,2fed1yXI1clOEddfGyKyH2,Machine Head,Unto the Locust (Special Edition),Locust,50,456320,FALSE,0.352,0.956,7,-3.634,1,0.149,7.51E-05,0.0203,0.125,0.228,122.897,4,industrial,0.533103605
89409,7dSZ6zGTQx66c2GF91xCrb,KAROL G,PROVENZA,PROVENZA,93,210200,FALSE,0.87,0.516,1,-8.006,1,0.0541,0.656,0.00823,0.11,0.53,111.005,4,reggaeton,0.575674433
31381,3bM4iV8QgfwebjIq8XZcOf,Julia Michaels,Die For You,Orange Magic,0,173937,FALSE,0.563,0.671,0,-5.458,1,0.0295,0.00683,0,0.139,0.374,80.018,4,electro,0.25582592
11529,3Umg8CDhO8dOSj7yBTInYb,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remastered),Within You Without You - Remastered 2009,53,304666,FALSE,0.352,0.479,6,-9.965,1,0.0338,0.339,0.000353,0.486,0.354,126.166,4,british,0.255989204
31356,4o3XxiQ9BljY4OU38zanC0,Mokita,colorblind,colorblind,70,193976,FALSE,0.661,0.776,8,-5.054,1,0.0366,0.125,0.000152,0.119,0.17,145.993,4,electro,0.689521604
61801,2pyYAn3rtmcko8LJUWqy8A,BAND-MAID,Sense(TV Size Ver.),Sense(TV Size Ver.),35,89440,FALSE,0.465,0.979,4,-3.047,0,0.0999,5.94E-05,0.111,0.0724,0.293,102.496,3,j-idol,0.839857102
12995,0YMZtcSHpV9gsAZz89wDb3,Joey Yung,新城數碼巨星靚聲音樂會,連續劇,19,256773,FALSE,0.37,0.466,1,-9.927,0,0.0437,0.691,0,0.229,0.198,148.149,4,cantopop,0.909382672
22570,21NhKlkXOJz3n8dSVL3ej5,Behemoth,Opvs Contra Natvram,Versvs Christvs,49,389927,FALSE,0.207,0.883,1,-4.929,1,0.0722,0.000148,0.0124,0.071,0.142,181.908,4,death-metal,0.282229184
60657,2fZIqtkyJAEvrrriiCGXNc,Skeng;Stalk Ashley,Talibhan,Talibhan,53,183673,TRUE,0.753,0.554,4,-9.392,0,0.0411,0.348,4.89E-05,0.0934,0.327,98.111,4,j-dance,0.190495228
45818,3PdRT4G6yxK550yGBDN64F,Carlos Di Fulvio,2 En 1,El Emprendado,21,143413,FALSE,0.645,0.303,4,-11.652,0,0.0525,0.924,4.21E-05,0.122,0.535,76.367,3,guitar,0.701637233
5197,59dMMxNmcPXPKa4S0vYi1j,Kato,Sleep Anime Lofi Beats,Pokémon Theme Lofi,59,80570,FALSE,0.489,0.0806,9,-27.124,0,0.0286,0.927,0.881,0.109,0.161,94.01,4,anime,0.628992712
